1	2
1	19
1	20
1	21
1	28
1	63
2	4
2	6
2	8
2	9
2	19
2	26
2	28
2	38
2	67
2	97
2	111
3	4
3	11
3	13
3	23
3	41
3	42
3	62
3	79
3	82
3	100
3	104
3	108
3	109
3	112
3	116
3	119
3	121
3	123
3	124
3	127
4	5
4	6
4	9
4	20
4	24
4	25
4	29
4	33
4	35
4	37
4	54
4	87
4	94
4	105
5	10
5	16
5	17
5	21
5	22
5	24
5	25
5	26
5	28
5	30
5	35
5	37
5	67
5	105
6	14
6	16
6	19
6	20
6	21
6	24
6	25
6	28
6	30
6	38
6	40
6	54
6	67
6	85
6	87
6	105
6	125
7	13
7	18
7	27
7	41
7	62
7	70
7	74
7	79
7	87
7	108
7	109
7	118
7	120
7	121
7	122
7	123
7	127
8	9
8	14
8	15
8	20
8	29
8	30
8	56
8	69
8	87
8	91
9	20
9	26
9	38
9	39
9	40
10	19
10	22
10	24
10	25
10	26
10	29
10	54
10	67
10	74
10	94
10	110
10	117
11	18
11	27
11	55
11	56
11	65
11	74
11	75
11	79
11	91
11	96
11	100
11	106
11	115
11	116
11	119
11	122
11	124
12	13
12	18
12	27
12	31
12	36
12	62
12	68
12	76
12	100
12	106
12	109
12	114
12	119
12	122
12	123
12	127
12	128
13	18
13	28
13	31
13	41
13	56
13	74
13	90
13	100
13	106
13	108
13	112
13	113
13	114
13	116
13	118
14	16
14	25
14	26
14	30
14	40
14	42
14	45
14	54
14	72
14	81
14	86
14	87
14	111
15	23
15	39
15	47
15	67
15	68
15	69
15	71
15	80
15	81
15	84
15	85
15	88
15	90
15	101
15	110
15	117
15	118
15	121
16	20
16	21
16	24
16	26
16	28
16	46
16	48
16	87
16	94
17	34
17	37
17	43
17	48
17	49
17	51
17	52
17	53
17	61
17	62
17	63
17	69
17	89
17	91
17	107
17	119
17	122
17	125
18	23
18	27
18	31
18	43
18	60
18	63
18	74
18	100
18	103
18	104
18	109
18	115
18	120
18	121
18	123
18	127
18	128
19	21
19	22
19	26
19	29
19	38
19	40
19	49
19	50
19	51
19	52
19	54
19	105
19	117
20	22
20	28
20	29
20	30
20	38
20	40
20	42
20	50
20	51
20	52
20	53
20	54
20	111
21	22
21	24
21	38
21	40
21	42
21	51
21	52
21	53
21	105
21	117
22	25
22	30
22	40
22	52
22	53
22	55
22	67
22	87
22	94
22	111
22	118
23	33
23	43
23	47
23	60
23	66
23	70
23	74
23	76
23	77
23	80
23	81
23	82
23	83
23	88
23	92
23	97
23	117
24	42
24	55
24	57
24	64
24	87
24	94
24	105
25	26
25	42
25	54
25	55
25	57
25	58
25	91
25	94
25	105
26	30
26	40
26	58
26	59
26	73
26	75
26	94
26	126
27	41
27	56
27	74
27	84
27	92
27	101
27	106
27	109
27	112
27	113
27	115
27	118
27	120
27	128
28	30
28	38
28	40
28	54
28	58
28	59
28	60
28	61
28	87
28	96
28	105
28	111
29	30
29	38
29	40
29	60
29	61
29	62
29	67
29	73
29	87
29	111
30	60
30	61
30	62
30	63
30	87
30	105
31	36
31	41
31	66
31	68
31	75
31	88
31	100
31	103
31	104
31	108
31	121
31	128
32	39
32	43
32	47
32	48
32	70
32	71
32	72
32	76
32	81
32	85
32	92
32	97
32	110
32	111
32	117
32	124
33	37
33	61
33	68
33	70
33	71
33	72
33	76
33	81
33	82
33	84
33	90
33	92
33	95
33	101
33	117
34	37
34	44
34	51
34	52
34	57
34	64
34	77
34	90
34	99
35	46
35	50
35	51
35	55
35	59
35	79
35	81
35	107
35	110
35	125
36	56
36	62
36	75
36	77
36	96
36	100
36	102
36	112
36	113
36	115
36	120
36	123
36	124
36	128
37	46
37	51
37	53
37	57
37	61
37	62
37	73
37	79
37	86
37	90
37	107
37	125
37	126
38	63
38	87
39	43
39	47
39	63
39	66
39	69
39	70
39	71
39	76
39	84
39	88
39	93
39	95
39	97
39	101
39	110
40	42
40	67
40	87
40	94
40	103
40	108
40	126
41	56
41	75
41	79
41	95
41	96
41	103
41	120
41	121
41	122
41	123
41	128
42	43
42	47
42	54
42	105
42	113
43	66
43	68
43	70
43	72
43	76
43	77
43	78
43	80
43	81
43	85
43	97
43	110
44	48
44	50
44	51
44	52
44	58
44	60
44	103
44	126
45	46
45	52
45	53
45	57
45	61
45	62
45	79
45	86
45	102
46	47
46	50
46	51
46	53
46	59
46	61
46	64
46	73
46	79
46	86
46	87
46	89
46	91
46	99
46	106
46	107
46	113
46	125
47	60
47	66
47	68
47	71
47	77
47	80
47	82
47	84
47	85
48	49
48	55
48	59
48	60
48	61
48	62
48	63
48	64
48	67
48	102
48	125
49	50
49	53
49	57
49	58
49	61
49	63
49	79
49	99
49	102
49	107
50	51
50	57
50	73
50	79
50	86
50	91
50	106
51	54
51	59
51	61
51	62
51	64
51	86
51	89
51	99
52	53
52	58
52	59
52	60
52	61
52	62
52	69
52	89
52	91
52	99
53	57
53	60
53	61
53	63
53	64
53	79
53	89
53	91
54	67
54	91
54	103
54	111
55	57
55	59
55	60
55	63
55	66
55	73
55	86
55	89
55	91
55	105
55	107
55	126
56	63
56	74
56	76
56	96
56	103
56	108
56	112
56	113
56	115
56	118
56	119
56	120
56	121
56	123
57	89
57	91
57	99
57	108
57	125
58	63
58	73
58	89
58	91
58	99
58	102
58	107
58	125
59	60
59	63
59	64
59	73
59	86
59	124
60	86
60	89
60	91
60	96
60	107
60	126
61	62
61	64
61	79
61	89
61	107
61	126
62	79
62	89
63	64
63	79
63	91
63	99
63	102
63	107
64	65
64	73
64	79
64	89
64	106
64	116
65	66
65	73
65	80
65	83
65	85
65	86
65	88
65	90
65	92
65	95
65	97
65	111
65	126
65	128
66	70
66	71
66	76
66	85
66	92
66	94
66	95
66	97
66	98
66	101
66	117
67	87
67	89
67	96
68	69
68	72
68	76
68	78
68	80
68	81
68	82
68	83
68	88
68	95
68	98
68	100
69	72
69	74
69	82
69	83
69	84
69	88
69	93
69	95
69	101
69	110
69	117
70	72
70	81
70	82
70	84
70	85
70	89
70	92
70	95
70	100
70	103
70	110
70	117
71	75
71	76
71	77
71	81
71	83
71	85
71	88
71	92
71	93
71	98
71	103
71	104
71	110
72	77
72	78
72	82
72	90
72	92
72	98
72	101
72	104
73	86
73	89
73	99
73	115
73	125
74	103
74	106
74	113
74	123
74	127
75	88
75	103
75	106
75	112
75	113
75	119
75	120
75	122
75	123
75	128
76	82
76	88
76	93
76	98
76	108
76	109
76	110
76	126
77	78
77	80
77	81
77	84
77	92
77	93
77	95
77	101
77	108
77	109
78	81
78	84
78	85
78	93
78	95
78	108
78	110
79	86
79	107
79	125
80	82
80	84
80	88
80	101
80	112
80	113
81	82
81	83
81	85
81	93
81	94
81	101
81	102
81	110
81	112
82	83
82	88
82	92
82	112
82	113
82	114
82	115
83	90
83	93
83	110
83	113
83	114
83	115
83	116
84	88
84	93
84	101
84	110
84	115
84	116
84	117
85	93
85	98
85	101
85	115
85	116
85	117
86	91
86	98
86	101
86	102
86	122
87	105
87	119
88	90
88	98
88	101
88	107
88	110
88	117
88	118
88	119
88	120
88	121
89	101
89	125
90	92
90	93
90	96
90	101
90	120
90	122
90	123
91	107
91	126
92	95
92	98
92	117
92	122
92	123
92	124
93	95
93	98
93	123
93	124
94	111
95	110
95	117
95	127
95	128
96	100
96	103
96	106
96	113
96	115
96	116
96	121
96	122
96	127
96	128
97	98
97	99
97	101
97	109
97	112
97	113
97	114
97	115
97	119
97	123
97	127
97	128
98	112
98	113
99	107
99	111
99	124
100	104
100	108
100	112
100	113
100	118
100	119
100	122
101	110
101	116
102	120
102	125
103	104
103	107
103	115
103	116
103	118
103	121
103	123
103	124
104	108
104	109
104	118
104	124
104	127
105	111
105	114
106	109
106	113
106	115
106	116
106	124
106	128
107	114
108	109
108	112
108	113
108	114
108	118
108	122
108	128
109	113
109	120
109	121
109	124
109	128
112	113
112	114
112	120
113	114
113	116
113	120
113	125
113	127
114	115
114	122
114	124
114	127
115	118
115	124
115	128
116	119
116	122
116	123
116	128
118	123
118	128
119	121
119	122
119	123
119	127
120	121
120	122
120	123
120	128
121	124
122	123
124	127
124	128
125	127
