1	2
1	7
1	17
1	18
1	19
1	20
1	21
1	28
1	31
1	33
1	34
1	63
2	4
2	6
2	8
2	9
2	11
2	19
2	26
2	28
2	31
2	33
2	34
2	38
2	97
2	102
3	4
3	62
3	79
3	82
3	100
3	101
3	104
3	108
3	109
3	112
3	116
3	119
3	121
3	123
3	124
3	125
3	127
4	5
4	6
4	7
4	9
4	20
4	23
4	24
4	25
4	27
4	29
4	34
4	35
4	36
4	37
4	94
5	10
5	16
5	18
5	21
5	22
5	24
5	25
5	26
5	28
5	30
5	35
5	36
5	37
5	102
6	7
6	14
6	16
6	19
6	20
6	21
6	24
6	25
6	28
6	30
6	36
6	38
6	39
6	40
6	85
7	9
7	14
7	15
7	19
7	22
7	25
7	27
7	32
7	39
7	121
8	9
8	13
8	14
8	18
8	20
8	23
8	29
8	30
8	39
8	41
8	105
9	13
9	17
9	18
9	20
9	23
9	26
9	31
9	38
9	39
9	40
9	41
9	42
9	102
10	15
10	19
10	22
10	23
10	24
10	25
10	26
10	27
10	29
10	31
10	41
10	42
10	43
10	94
11	13
11	14
11	15
11	16
11	21
11	24
11	25
11	28
11	31
11	38
11	41
11	42
11	43
11	44
12	62
12	68
12	76
12	98
12	100
12	106
12	107
12	109
12	110
12	114
12	119
12	122
12	123
12	127
12	128
13	14
13	15
13	16
13	22
13	23
13	25
13	27
13	31
13	38
13	43
13	44
13	45
13	46
13	102
14	16
14	17
14	18
14	25
14	26
14	30
14	40
14	45
14	47
14	72
14	81
15	19
15	23
15	24
15	27
15	28
15	29
15	30
15	45
15	46
15	47
15	48
15	102
16	20
16	21
16	24
16	26
16	27
16	28
16	46
16	47
16	48
16	86
16	94
17	20
17	21
17	23
17	24
17	27
17	30
17	31
17	47
17	48
17	49
17	50
18	21
18	22
18	25
18	27
18	28
18	29
18	40
18	48
18	49
18	50
18	51
18	94
18	102
19	21
19	22
19	26
19	29
19	31
19	38
19	40
19	49
19	50
19	51
19	52
19	64
20	22
20	28
20	29
20	30
20	31
20	38
20	40
20	50
20	51
20	52
20	53
20	105
21	22
21	24
21	31
21	38
21	40
21	51
21	52
21	53
21	54
21	96
21	102
22	23
22	25
22	30
22	40
22	52
22	53
22	55
22	94
22	118
23	24
23	25
23	29
23	38
23	40
23	53
23	54
23	56
23	94
23	128
24	27
24	54
24	55
24	56
24	57
24	94
24	102
25	26
25	55
25	57
25	58
25	94
25	110
26	27
26	30
26	40
26	56
26	58
26	59
26	75
26	94
27	29
27	57
27	58
27	59
27	60
27	94
27	102
28	30
28	38
28	40
28	58
28	59
28	60
28	61
28	102
29	30
29	31
29	38
29	40
29	60
29	61
29	62
29	91
30	60
30	61
30	62
30	63
31	38
31	61
31	62
31	65
31	102
32	48
32	64
32	69
32	70
32	71
32	72
32	75
32	76
32	81
32	85
32	87
32	89
32	91
32	92
32	97
32	105
32	124
33	35
33	37
33	38
33	39
33	43
33	47
33	48
33	52
33	54
33	58
33	59
33	60
33	63
33	94
34	37
34	39
34	41
34	46
34	49
34	50
34	52
34	54
34	58
34	60
34	79
35	36
35	39
35	41
35	42
35	46
35	50
35	51
35	55
35	59
35	81
36	39
36	44
36	48
36	51
36	55
36	57
36	58
36	62
36	63
36	79
36	96
37	39
37	42
37	43
37	46
37	51
37	53
37	54
37	57
37	61
37	62
37	90
38	63
38	89
38	110
39	41
39	42
39	49
39	53
39	58
39	60
39	62
39	99
40	54
40	94
40	96
40	102
40	103
40	108
41	44
41	47
41	48
41	49
41	50
41	54
41	57
41	63
41	96
41	99
42	45
42	47
42	49
42	50
42	53
42	55
42	57
42	59
42	61
42	99
43	44
43	45
43	46
43	51
43	54
43	55
43	58
43	61
43	63
44	48
44	50
44	51
44	52
44	54
44	56
44	58
44	60
44	96
44	103
45	46
45	47
45	52
45	53
45	57
45	61
45	62
46	50
46	51
46	53
46	54
46	56
46	59
46	61
46	64
46	99
46	102
46	113
47	49
47	50
47	51
47	54
47	56
47	57
47	58
47	60
47	96
47	99
48	49
48	54
48	55
48	59
48	60
48	61
48	62
48	63
48	96
49	50
49	53
49	57
49	58
49	61
49	63
49	99
49	117
50	51
50	57
50	96
51	59
51	61
51	62
51	99
52	53
52	56
52	58
52	59
52	60
52	61
52	62
52	99
53	56
53	57
53	60
53	61
53	63
54	55
54	60
54	63
54	99
55	57
55	59
55	60
55	63
55	66
55	96
56	57
56	58
56	59
56	60
56	62
56	78
56	96
56	99
57	96
57	99
57	108
58	63
58	99
59	60
59	63
59	105
59	124
60	64
60	96
61	62
62	96
63	96
63	98
63	99
64	67
64	69
64	70
64	74
64	75
64	76
64	84
64	85
64	88
65	66
65	75
65	80
65	83
65	85
65	86
65	87
65	88
65	90
65	92
65	95
65	96
65	97
65	128
66	70
66	71
66	73
66	75
66	76
66	85
66	89
66	91
66	92
66	94
66	95
66	97
66	98
67	69
67	70
67	74
67	78
67	84
67	86
67	88
67	90
67	91
67	92
67	94
67	95
67	98
68	72
68	73
68	76
68	78
68	80
68	81
68	82
68	83
68	87
68	88
68	89
68	91
68	95
68	98
68	100
68	101
69	73
69	75
69	76
69	80
69	81
69	83
69	84
69	85
69	89
69	100
69	101
70	72
70	81
70	82
70	84
70	85
70	87
70	89
70	92
70	95
70	100
70	101
70	103
70	105
71	75
71	76
71	77
71	81
71	83
71	85
71	88
71	92
71	93
71	101
71	103
71	104
72	73
72	77
72	78
72	82
72	87
72	90
72	91
72	92
72	104
73	74
73	78
73	86
73	89
73	90
73	91
73	95
73	103
73	104
73	105
73	106
74	75
74	80
74	82
74	85
74	86
74	87
74	90
74	93
74	104
74	106
74	107
75	77
75	80
75	84
75	86
75	91
75	105
75	106
75	107
76	82
76	86
76	87
76	88
76	89
76	93
76	106
76	107
76	108
76	109
77	78
77	79
77	80
77	81
77	84
77	91
77	92
77	93
77	95
77	105
77	107
77	108
77	109
77	110
78	81
78	84
78	85
78	86
78	89
78	91
78	93
78	95
78	108
78	111
79	100
79	102
79	104
79	108
79	109
79	110
79	111
79	112
79	117
79	118
79	119
79	126
79	127
80	82
80	84
80	86
80	87
80	88
80	105
80	110
80	111
80	112
80	113
81	82
81	83
81	85
81	89
81	93
81	94
81	105
81	111
81	112
82	83
82	87
82	88
82	92
82	112
82	113
82	114
82	115
83	86
83	87
83	89
83	90
83	93
83	113
83	114
83	115
83	116
84	86
84	87
84	88
84	93
84	105
84	115
84	116
84	117
85	87
85	89
85	91
85	93
85	115
85	116
85	117
86	88
86	93
86	99
86	116
86	118
86	119
87	91
87	105
87	117
87	118
87	119
87	120
88	90
88	118
88	119
88	120
88	121
89	90
89	105
89	119
89	120
89	121
89	122
90	91
90	92
90	93
90	105
90	120
90	122
90	123
91	105
91	121
91	122
91	123
92	95
92	122
92	123
92	124
92	125
93	95
93	105
93	123
93	124
93	125
93	126
95	125
95	126
95	127
95	128
96	106
97	99
97	101
97	107
97	109
97	112
97	113
97	114
97	115
97	119
97	123
97	125
97	127
97	128
98	101
98	109
98	111
98	113
98	119
98	120
98	121
98	123
98	125
98	127
99	124
100	101
100	104
100	106
100	108
100	111
100	112
100	113
100	118
100	119
100	122
100	125
101	103
101	108
101	109
101	113
101	115
101	116
101	118
101	121
101	127
102	123
103	104
103	106
103	107
103	110
103	115
103	116
103	118
103	121
103	123
103	124
103	126
104	107
104	108
104	109
104	110
104	111
104	117
104	118
104	124
104	125
104	127
106	107
106	113
106	114
106	115
106	118
106	120
106	121
106	123
106	124
107	114
107	116
107	117
107	118
107	125
107	126
107	127
108	109
108	112
108	113
108	114
108	117
108	118
108	122
108	126
108	128
109	111
109	113
109	120
109	121
109	124
109	125
109	126
109	128
110	114
110	115
110	116
110	119
110	122
110	123
110	124
110	128
111	112
111	121
111	123
111	124
111	125
111	126
112	113
112	114
112	117
112	120
112	125
112	126
113	114
113	116
113	120
113	127
114	115
114	122
114	124
114	127
115	118
115	124
115	126
115	128
116	117
116	119
116	122
116	123
116	125
116	128
117	118
117	120
117	121
117	126
117	127
118	123
118	128
119	121
119	122
119	123
119	125
119	127
120	121
120	122
120	123
120	125
120	126
120	128
121	124
121	126
122	123
122	126
124	127
124	128
125	127
