1	2
1	3
1	7
1	12
1	17
1	18
1	19
1	20
1	21
1	28
1	31
1	32
1	33
1	34
1	63
1	64
2	3
2	4
2	6
2	8
2	9
2	11
2	12
2	19
2	26
2	28
2	31
2	33
2	34
2	64
2	97
3	7
3	8
3	10
3	11
3	17
3	18
3	19
3	21
3	26
3	28
3	33
3	34
3	35
3	36
4	5
4	6
4	7
4	9
4	12
4	20
4	23
4	24
4	25
4	27
4	29
4	34
4	35
4	36
4	37
5	10
5	16
5	18
5	21
5	22
5	24
5	25
5	26
5	28
5	30
5	32
5	35
5	36
5	37
5	38
6	7
6	14
6	16
6	19
6	20
6	21
6	24
6	25
6	28
6	30
6	36
6	38
6	39
6	85
7	9
7	12
7	14
7	15
7	19
7	22
7	25
7	27
7	38
7	39
7	40
7	121
8	9
8	12
8	13
8	14
8	18
8	20
8	23
8	29
8	30
8	32
8	38
8	39
8	40
8	41
9	13
9	17
9	18
9	20
9	23
9	26
9	31
9	32
9	39
9	40
9	41
9	42
10	15
10	19
10	22
10	23
10	24
10	25
10	26
10	27
10	29
10	31
10	40
10	41
10	42
10	43
11	12
11	13
11	14
11	15
11	16
11	21
11	24
11	25
11	28
11	31
11	41
11	42
11	43
11	44
12	15
12	16
12	22
12	26
12	27
12	28
12	42
12	43
12	44
12	45
13	14
13	15
13	16
13	22
13	23
13	25
13	27
13	31
13	32
13	43
13	44
13	45
13	46
14	16
14	17
14	18
14	25
14	26
14	30
14	32
14	45
14	47
14	72
14	81
15	19
15	23
15	24
15	27
15	28
15	29
15	30
15	45
15	46
15	47
15	48
16	20
16	21
16	24
16	26
16	27
16	28
16	46
16	47
16	48
16	86
17	20
17	21
17	23
17	24
17	27
17	30
17	31
17	32
17	47
17	48
17	49
17	50
18	21
18	22
18	25
18	27
18	28
18	29
18	48
18	49
18	50
18	51
19	21
19	22
19	26
19	29
19	31
19	49
19	50
19	51
19	52
20	22
20	28
20	29
20	30
20	31
20	50
20	51
20	52
20	53
21	22
21	24
21	31
21	51
21	52
21	53
21	54
22	23
22	25
22	30
22	52
22	53
22	55
22	118
23	24
23	25
23	29
23	32
23	53
23	54
23	56
23	128
24	27
24	32
24	54
24	55
24	56
24	57
25	26
25	55
25	57
25	58
25	110
26	27
26	30
26	56
26	58
26	59
26	75
27	29
27	57
27	58
27	59
27	60
28	30
28	58
28	59
28	60
28	61
29	30
29	31
29	32
29	60
29	61
29	62
29	91
30	32
30	60
30	61
30	62
30	63
31	32
31	61
31	62
31	64
31	65
32	33
32	62
32	63
32	64
33	35
33	37
33	39
33	43
33	47
33	48
33	52
33	54
33	58
33	59
33	60
33	63
34	37
34	38
34	39
34	41
34	46
34	49
34	50
34	52
34	54
34	58
34	60
34	64
35	36
35	39
35	40
35	41
35	42
35	46
35	50
35	51
35	55
35	59
35	64
35	81
36	38
36	39
36	40
36	44
36	48
36	51
36	55
36	57
36	58
36	62
36	63
37	39
37	42
37	43
37	46
37	51
37	53
37	54
37	57
37	61
37	62
37	64
37	90
38	40
38	43
38	45
38	54
38	56
38	57
38	58
38	59
38	62
38	64
39	41
39	42
39	49
39	53
39	58
39	60
39	62
40	44
40	45
40	50
40	52
40	55
40	56
40	62
40	63
40	64
41	44
41	47
41	48
41	49
41	50
41	54
41	57
41	63
41	64
42	45
42	47
42	49
42	50
42	53
42	55
42	57
42	59
42	61
43	44
43	45
43	46
43	51
43	54
43	55
43	58
43	61
43	63
44	48
44	50
44	51
44	52
44	54
